Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
ZNF223,Brain Amygdala,ALZ,Wald ratio,1,-0.591,0.027,0.554,8.29E-109,NA,NA,NA,0.997960286
CEACAM16-AS1,Brain Amygdala,ALZ,Wald ratio,1,-0.166,0.012,0.847,3.13E-44,NA,NA,NA,0.99999968
ARHGAP1,Brain Amygdala,ALZ,Wald ratio,1,-0.252,0.042,0.777,1.97E-09,NA,NA,NA,0.999116492
GEMIN7,Brain Amygdala,ALZ,Wald ratio,1,-0.133,0.024,0.875,2.19E-08,NA,NA,NA,0.999958027
HLA-DQA2,Brain Amygdala,ALZ,Wald ratio,1,0.09,0.018,1.094,3.60E-07,NA,NA,NA,0.989360726
KANSL1-AS1,Brain Amygdala,ALZ,Wald ratio,1,-0.057,0.012,0.944,2.84E-06,NA,NA,NA,0.997185624
MAPK8IP1P1,Brain Amygdala,ALZ,Wald ratio,1,-0.058,0.012,0.944,2.84E-06,NA,NA,NA,0.997185624
PLEKHM1,Brain Amygdala,ALZ,Wald ratio,1,-0.159,0.034,0.853,2.84E-06,NA,NA,NA,0.99166248
DND1P1,Brain Amygdala,ALZ,Wald ratio,1,-0.068,0.014,0.934,2.84E-06,NA,NA,NA,0.997185624
LRRC37A,Brain Amygdala,ALZ,Wald ratio,1,-0.091,0.019,0.913,2.84E-06,NA,NA,NA,0.965132694
LRRC37A2,Brain Amygdala,ALZ,Wald ratio,1,-0.054,0.012,0.947,2.84E-06,NA,NA,NA,0.997185624
ARL17A,Brain Amygdala,ALZ,Wald ratio,1,-0.07,0.015,0.932,2.84E-06,NA,NA,NA,0.997181181
MAPK8IP1P2,Brain Amygdala,ALZ,Wald ratio,1,-0.054,0.012,0.947,2.84E-06,NA,NA,NA,0.997185624
LINC02210,Brain Amygdala,ALZ,Wald ratio,1,-0.069,0.015,0.933,2.84E-06,NA,NA,NA,0.997185624
LRRC37A4P,Brain Amygdala,ALZ,Wald ratio,1,0.054,0.011,1.055,2.84E-06,NA,NA,NA,0.997185624
HLA-DRB6,Brain Amygdala,ALZ,Wald ratio,1,0.079,0.017,1.082,4.89E-06,NA,NA,NA,0.996051889
HLA-DRB1,Brain Amygdala,ALZ,Wald ratio,1,-0.168,0.037,0.845,4.89E-06,NA,NA,NA,0.994297097
HLA-DRB5,Brain Amygdala,ALZ,Wald ratio,1,-0.057,0.013,0.944,4.89E-06,NA,NA,NA,0.996057363
KNOP1,Brain Amygdala,ALZ,Wald ratio,1,0.065,0.015,1.067,1.47E-05,NA,NA,NA,0.987454725
ABCA7,Brain Amygdala,ALZ,Wald ratio,1,-0.147,0.036,0.863,5.35E-05,NA,NA,NA,0.958464233
CHRNE,Brain Amygdala,ALZ,Wald ratio,1,-0.071,0.019,0.932,0.000151,NA,NA,NA,0.903234495
EIF2S1,Brain Amygdala,ALZ,Wald ratio,1,-0.168,0.051,0.846,0.000935,NA,NA,NA,0.021245343
BPHL,Brain Amygdala,ALZ,Wald ratio,1,0.078,0.024,1.081,0.000971,NA,NA,NA,0.668847469
PVRIG,Brain Amygdala,ALZ,Wald ratio,1,0.073,0.023,1.076,0.00115,NA,NA,NA,0.324055762
STAG3,Brain Amygdala,ALZ,Wald ratio,1,0.098,0.03,1.103,0.00115,NA,NA,NA,0.617015882
LYSMD4,Brain Amygdala,ALZ,Wald ratio,1,-0.055,0.017,0.946,0.00146,NA,NA,NA,0.460631582
CSP2,Brain Amygdala,ALZ,Wald ratio,1,-0.099,0.031,0.906,0.00148,NA,NA,NA,0.330628386
SLC9A8,Brain Amygdala,ALZ,Wald ratio,1,-0.081,0.026,0.922,0.00152,NA,NA,NA,0.233358334
TBC1D22A-DT,Brain Amygdala,ALZ,Wald ratio,1,-0.049,0.016,0.953,0.00177,NA,NA,NA,0.402169439
RNF32-DT,Brain Amygdala,ALZ,Wald ratio,1,0.066,0.021,1.068,0.00185,NA,NA,NA,0.320326142
HLA-DQB1,Brain Amygdala,ALZ,Inverse variance weighted,2,-0.108,0.035,0.898,0.00224,NA,0.089792707,NA,0.941489716
APP-DT,Brain Amygdala,ALZ,Inverse variance weighted,2,0.033,0.011,1.034,0.00273,NA,0.711241572,NA,0.091039659
ZNHIT3,Brain Amygdala,ALZ,Wald ratio,1,0.123,0.042,1.131,0.0033,NA,NA,NA,0.12028562
UVSSA,Brain Amygdala,ALZ,Wald ratio,1,0.095,0.032,1.099,0.00348,NA,NA,NA,0.004350414
RBM26-AS1,Brain Amygdala,ALZ,Wald ratio,1,-0.034,0.012,0.966,0.00399,NA,NA,NA,0.344778893
ASB5,Brain Amygdala,ALZ,Wald ratio,1,0.057,0.02,1.058,0.0045,NA,NA,NA,0.038129358
DTWD2,Brain Amygdala,ALZ,Wald ratio,1,-0.072,0.026,0.931,0.0052,NA,NA,NA,0.037062896
PLEC,Brain Amygdala,ALZ,Wald ratio,1,0.083,0.03,1.087,0.0057,NA,NA,NA,0.098717958
TMEM9B-AS1,Brain Amygdala,ALZ,Wald ratio,1,0.032,0.012,1.032,0.00575,NA,NA,NA,0.219220616
SULT1C2,Brain Amygdala,ALZ,Wald ratio,1,0.031,0.011,1.031,0.00576,NA,NA,NA,0.229201224
C11orf54,Brain Amygdala,ALZ,Wald ratio,1,0.06,0.022,1.062,0.00579,NA,NA,NA,0.191338639
PRKD2,Brain Amygdala,ALZ,Wald ratio,1,0.048,0.018,1.049,0.00605,NA,NA,NA,0.179195656
FKRP,Brain Amygdala,ALZ,Wald ratio,1,0.061,0.022,1.063,0.00605,NA,NA,NA,0.06306305
PRSS36,Brain Amygdala,ALZ,Wald ratio,1,0.061,0.023,1.063,0.00733,NA,NA,NA,0.130799984
HP,Brain Amygdala,ALZ,Wald ratio,1,0.051,0.019,1.053,0.0076,NA,NA,NA,0.005948696
TXNL4B,Brain Amygdala,ALZ,Wald ratio,1,0.057,0.021,1.058,0.0076,NA,NA,NA,0.099373278
HPR,Brain Amygdala,ALZ,Wald ratio,1,0.031,0.012,1.032,0.0076,NA,NA,NA,0.180485471
LINC00620,Brain Amygdala,ALZ,Wald ratio,1,-0.056,0.021,0.945,0.00854,NA,NA,NA,0.007324115
CKAP2,Brain Amygdala,ALZ,Wald ratio,1,-0.043,0.016,0.958,0.00863,NA,NA,NA,0.133311066
HNRNPA1L2,Brain Amygdala,ALZ,Wald ratio,1,-0.053,0.02,0.948,0.00863,NA,NA,NA,0.008943668
BHMT,Brain Amygdala,ALZ,Wald ratio,1,0.051,0.019,1.052,0.00869,NA,NA,NA,0.113407604
PIEZO2,Brain Amygdala,ALZ,Wald ratio,1,-0.101,0.039,0.904,0.00871,NA,NA,NA,0.010794872
CENPC,Brain Amygdala,ALZ,Wald ratio,1,0.064,0.024,1.066,0.0088,NA,NA,NA,0.062588991
HES6,Brain Amygdala,ALZ,Wald ratio,1,0.058,0.022,1.06,0.00893,NA,NA,NA,0.141185935
MINDY2-DT,Brain Amygdala,ALZ,Wald ratio,1,0.067,0.026,1.07,0.00927,NA,NA,NA,0.306413722
STX6,Brain Amygdala,ALZ,Wald ratio,1,-0.053,0.021,0.948,0.00987,NA,NA,NA,0.086007084
ACTR10,Brain Amygdala,ALZ,Wald ratio,1,-0.129,0.05,0.879,0.00995,NA,NA,NA,0.281635468
KIF25,Brain Amygdala,ALZ,Wald ratio,1,-0.043,0.017,0.958,0.0107,NA,NA,NA,0.006448496
CD46,Brain Amygdala,ALZ,Wald ratio,1,0.08,0.031,1.083,0.0109,NA,NA,NA,0.129751163
KCNN4,Brain Amygdala,ALZ,Wald ratio,1,0.047,0.018,1.048,0.011,NA,NA,NA,0.107172541
COG4,Brain Amygdala,ALZ,Wald ratio,1,-0.073,0.029,0.93,0.0116,NA,NA,NA,0.066858208
GALNT6,Brain Amygdala,ALZ,Wald ratio,1,0.055,0.022,1.057,0.0118,NA,NA,NA,0.118140286
SLC4A8,Brain Amygdala,ALZ,Wald ratio,1,0.079,0.032,1.083,0.0118,NA,NA,NA,0.040412586
SMIM19,Brain Amygdala,ALZ,Wald ratio,1,0.06,0.024,1.062,0.0121,NA,NA,NA,0.10541736
GPSM1,Brain Amygdala,ALZ,Inverse variance weighted,3,-0.043,0.017,0.957,0.0129,0.976677359,0.771090045,0.602546719,7.92E-05
SEPTIN12,Brain Amygdala,ALZ,Wald ratio,1,0.03,0.012,1.03,0.0134,NA,NA,NA,0.108984234
TPMT,Brain Amygdala,ALZ,Wald ratio,1,0.058,0.024,1.06,0.0139,NA,NA,NA,0.05081943
AP2S1,Brain Amygdala,ALZ,Wald ratio,1,-0.151,0.062,0.86,0.0142,NA,NA,NA,0.092273506
SNRPC,Brain Amygdala,ALZ,Wald ratio,1,-0.06,0.025,0.942,0.0147,NA,NA,NA,0.095802396
CENPQ,Brain Amygdala,ALZ,Wald ratio,1,0.056,0.023,1.057,0.0149,NA,NA,NA,0.079821089
KLHL7-DT,Brain Amygdala,ALZ,Wald ratio,1,-0.022,0.009,0.978,0.015,NA,NA,NA,0.088531762
GPNMB,Brain Amygdala,ALZ,Wald ratio,1,0.038,0.016,1.039,0.015,NA,NA,NA,0.067503263
HEY2-AS1,Brain Amygdala,ALZ,Wald ratio,1,0.04,0.017,1.041,0.0151,NA,NA,NA,0.086710452
LCA5L,Brain Amygdala,ALZ,Wald ratio,1,0.045,0.019,1.046,0.0152,NA,NA,NA,0.084522004
PPP4R1-AS1,Brain Amygdala,ALZ,Wald ratio,1,0.027,0.011,1.027,0.0153,NA,NA,NA,0.097355908
PPTC7,Brain Amygdala,ALZ,Wald ratio,1,0.122,0.051,1.13,0.0158,NA,NA,NA,0.000245033
RN7SL605P,Brain Amygdala,ALZ,Wald ratio,1,0.034,0.014,1.035,0.0159,NA,NA,NA,0.093553598
TIMM10,Brain Amygdala,ALZ,Wald ratio,1,0.044,0.018,1.045,0.0159,NA,NA,NA,0.095499622
JAZF1-AS1,Brain Amygdala,ALZ,Wald ratio,1,-0.061,0.025,0.94,0.0159,NA,NA,NA,0.121174983
NF1,Brain Amygdala,ALZ,Wald ratio,1,-0.08,0.033,0.923,0.0161,NA,NA,NA,0.076402935
PDE4A,Brain Amygdala,ALZ,Wald ratio,1,0.107,0.045,1.113,0.0164,NA,NA,NA,0.040932977
RNASEH2B,Brain Amygdala,ALZ,Wald ratio,1,-0.039,0.016,0.962,0.017,NA,NA,NA,0.07943464
E2F7,Brain Amygdala,ALZ,Wald ratio,1,-0.045,0.019,0.956,0.0182,NA,NA,NA,0.032425471
ARTN,Brain Amygdala,ALZ,Wald ratio,1,0.05,0.021,1.051,0.0184,NA,NA,NA,0.003672255
CLK3P2,Brain Amygdala,ALZ,Wald ratio,1,-0.044,0.019,0.957,0.019,NA,NA,NA,0.05347207
OR2L13,Brain Amygdala,ALZ,Wald ratio,1,-0.038,0.016,0.963,0.019,NA,NA,NA,0.074291491
EIF4A2,Brain Amygdala,ALZ,Wald ratio,1,-0.027,0.012,0.973,0.0194,NA,NA,NA,7.54E-05
MINCR,Brain Amygdala,ALZ,Wald ratio,1,-0.031,0.013,0.969,0.0195,NA,NA,NA,0.069390224
PRDM5,Brain Amygdala,ALZ,Wald ratio,1,-0.082,0.035,0.922,0.0214,NA,NA,NA,0.005295594
EXOG,Brain Amygdala,ALZ,Wald ratio,1,-0.052,0.023,0.95,0.0222,NA,NA,NA,0.012231293
TRHDE-AS1,Brain Amygdala,ALZ,Inverse variance weighted,2,0.029,0.013,1.029,0.0226,NA,0.301715647,NA,0.000962278
CDS2,Brain Amygdala,ALZ,Wald ratio,1,-0.072,0.032,0.93,0.0226,NA,NA,NA,0.062512408
PTGR2,Brain Amygdala,ALZ,Wald ratio,1,0.069,0.031,1.072,0.0231,NA,NA,NA,0.11552854
HSD17B13,Brain Amygdala,ALZ,Wald ratio,1,0.031,0.014,1.032,0.0232,NA,NA,NA,0.003545519
SMIM26,Brain Amygdala,ALZ,Wald ratio,1,-0.053,0.023,0.949,0.0237,NA,NA,NA,0.059619677
LINC00652,Brain Amygdala,ALZ,Wald ratio,1,-0.048,0.021,0.953,0.0237,NA,NA,NA,0.00711655
ZNF660,Brain Amygdala,ALZ,Wald ratio,1,0.043,0.019,1.044,0.0239,NA,NA,NA,0.070159295
CYP26B1,Brain Amygdala,ALZ,Wald ratio,1,0.462,0.205,1.586,0.0244,NA,NA,NA,6.38E-05
PEPD,Brain Amygdala,ALZ,Wald ratio,1,0.048,0.021,1.049,0.0261,NA,NA,NA,0.054593534
CYB561,Brain Amygdala,ALZ,Wald ratio,1,0.054,0.025,1.056,0.0262,NA,NA,NA,0.057047386
DNM1P46,Brain Amygdala,ALZ,Wald ratio,1,0.047,0.021,1.048,0.0266,NA,NA,NA,0.09253023
LINC02634,Brain Amygdala,ALZ,Wald ratio,1,-0.045,0.02,0.956,0.0281,NA,NA,NA,0.007484677
CCNY-AS1,Brain Amygdala,ALZ,Wald ratio,1,-0.039,0.018,0.961,0.0281,NA,NA,NA,0.058076057
LINC00680,Brain Amygdala,ALZ,Wald ratio,1,0.024,0.011,1.024,0.0281,NA,NA,NA,0.058307622
PMS2,Brain Amygdala,ALZ,Wald ratio,1,0.067,0.03,1.069,0.0282,NA,NA,NA,0.08628253
VWA5B2,Brain Amygdala,ALZ,Wald ratio,1,-0.035,0.016,0.965,0.0283,NA,NA,NA,0.061261595
CELSR1P1,Brain Amygdala,ALZ,Wald ratio,1,-0.097,0.044,0.908,0.0284,NA,NA,NA,0.016020465
IRX6,Brain Amygdala,ALZ,Wald ratio,1,-0.039,0.018,0.962,0.0285,NA,NA,NA,0.006078471
SMIM45,Brain Amygdala,ALZ,Wald ratio,1,-0.094,0.043,0.91,0.0287,NA,NA,NA,0.003823443
GPSM1,Brain Amygdala,ALZ,Weighted median,3,-0.046,0.021,0.955,0.0288,0.976677359,0.771090045,0.602546719,7.92E-05
IFT122,Brain Amygdala,ALZ,Wald ratio,1,0.044,0.02,1.045,0.0292,NA,NA,NA,0.068424138
NPEPPS,Brain Amygdala,ALZ,Wald ratio,1,-0.115,0.053,0.891,0.0293,NA,NA,NA,0.001615079
PDZK1IP1,Brain Amygdala,ALZ,Wald ratio,1,0.045,0.021,1.046,0.0294,NA,NA,NA,0.006585796
LINC00642,Brain Amygdala,ALZ,Wald ratio,1,-0.044,0.02,0.957,0.0297,NA,NA,NA,0.00417258
KIF17,Brain Amygdala,ALZ,Wald ratio,1,0.061,0.028,1.063,0.0305,NA,NA,NA,0.053423024
OSBPL11,Brain Amygdala,ALZ,Wald ratio,1,-0.056,0.026,0.945,0.0309,NA,NA,NA,0.022197431
SNX31,Brain Amygdala,ALZ,Inverse variance weighted,2,-0.024,0.011,0.977,0.0309,NA,0.210832949,NA,0.218079098
ANKRD9,Brain Amygdala,ALZ,Wald ratio,1,0.068,0.032,1.07,0.031,NA,NA,NA,0.016042589
SEC14L2,Brain Amygdala,ALZ,Wald ratio,1,0.042,0.019,1.043,0.0313,NA,NA,NA,5.87E-05
TMEM277P,Brain Amygdala,ALZ,Wald ratio,1,-0.028,0.013,0.972,0.0318,NA,NA,NA,0.060092765
KPNA2,Brain Amygdala,ALZ,Wald ratio,1,-0.066,0.031,0.936,0.0324,NA,NA,NA,0.055321896
ZNF880,Brain Amygdala,ALZ,Wald ratio,1,-0.02,0.01,0.98,0.0331,NA,NA,NA,0.045481776
VSX1,Brain Amygdala,ALZ,Wald ratio,1,0.034,0.016,1.035,0.0334,NA,NA,NA,0.053128961
SPINK9,Brain Amygdala,ALZ,Wald ratio,1,-0.04,0.019,0.96,0.0334,NA,NA,NA,0.00523033
RITA1,Brain Amygdala,ALZ,Wald ratio,1,0.112,0.053,1.119,0.034,NA,NA,NA,0.013479715
AK9,Brain Amygdala,ALZ,Wald ratio,1,0.045,0.021,1.046,0.0341,NA,NA,NA,0.044439993
ANKRD12,Brain Amygdala,ALZ,Wald ratio,1,-0.039,0.019,0.961,0.0341,NA,NA,NA,0.000202375
LINC01550,Brain Amygdala,ALZ,Wald ratio,1,0.038,0.018,1.039,0.0342,NA,NA,NA,4.62E-05
CCDC57,Brain Amygdala,ALZ,Wald ratio,1,0.086,0.041,1.09,0.0346,NA,NA,NA,0.015575021
ANKRD18CP,Brain Amygdala,ALZ,Wald ratio,1,0.042,0.02,1.043,0.0347,NA,NA,NA,0.007740737
GAS2L1P2,Brain Amygdala,ALZ,Wald ratio,1,0.057,0.027,1.059,0.0347,NA,NA,NA,0.030792581
HLA-H,Brain Amygdala,ALZ,Wald ratio,1,0.04,0.019,1.041,0.0352,NA,NA,NA,0.00393368
HLA-G,Brain Amygdala,ALZ,Wald ratio,1,0.049,0.023,1.05,0.0352,NA,NA,NA,0.00031743
HCG4B,Brain Amygdala,ALZ,Wald ratio,1,-0.039,0.019,0.962,0.0352,NA,NA,NA,0.001045371
HLA-K,Brain Amygdala,ALZ,Wald ratio,1,-0.035,0.017,0.965,0.0352,NA,NA,NA,0.007109703
HLA-W,Brain Amygdala,ALZ,Wald ratio,1,0.03,0.014,1.031,0.0352,NA,NA,NA,0.064425268
CYTOR,Brain Amygdala,ALZ,Wald ratio,1,-0.194,0.092,0.824,0.0358,NA,NA,NA,0.102447892
ZGLP1,Brain Amygdala,ALZ,Wald ratio,1,-0.071,0.034,0.931,0.0359,NA,NA,NA,0.049028846
SHISA4,Brain Amygdala,ALZ,Wald ratio,1,0.068,0.032,1.07,0.0363,NA,NA,NA,0.012674575
CCDC66,Brain Amygdala,ALZ,Wald ratio,1,0.06,0.029,1.062,0.0366,NA,NA,NA,0.045951284
RCVRN,Brain Amygdala,ALZ,Wald ratio,1,-0.022,0.01,0.978,0.0366,NA,NA,NA,0.042250814
TIMM23,Brain Amygdala,ALZ,Wald ratio,1,-0.1,0.048,0.904,0.0376,NA,NA,NA,0.051070753
GOLGA6FP,Brain Amygdala,ALZ,Wald ratio,1,-0.026,0.012,0.974,0.0377,NA,NA,NA,0.047077505
CARD8,Brain Amygdala,ALZ,Wald ratio,1,-0.099,0.048,0.906,0.038,NA,NA,NA,0.009043343
C20orf203,Brain Amygdala,ALZ,Wald ratio,1,-0.046,0.022,0.955,0.0384,NA,NA,NA,0.033514474
SLC25A51,Brain Amygdala,ALZ,Wald ratio,1,-0.023,0.011,0.978,0.0389,NA,NA,NA,0.054364167
LINC01998,Brain Amygdala,ALZ,Wald ratio,1,0.035,0.017,1.035,0.0391,NA,NA,NA,0.043870906
APC2,Brain Amygdala,ALZ,Wald ratio,1,-0.052,0.025,0.949,0.0391,NA,NA,NA,0.044192486
CCDC32,Brain Amygdala,ALZ,Wald ratio,1,-0.025,0.012,0.975,0.0395,NA,NA,NA,0.040138294
RPL9,Brain Amygdala,ALZ,Wald ratio,1,0.03,0.015,1.031,0.0398,NA,NA,NA,0.042111972
NTAQ1,Brain Amygdala,ALZ,Wald ratio,1,-0.037,0.018,0.964,0.0406,NA,NA,NA,0.040330753
ZBTB47-AS1,Brain Amygdala,ALZ,Wald ratio,1,-0.032,0.016,0.968,0.0408,NA,NA,NA,0.056183464
SEC22C,Brain Amygdala,ALZ,Wald ratio,1,-0.056,0.028,0.945,0.0408,NA,NA,NA,0.001938602
KCNQ4,Brain Amygdala,ALZ,Wald ratio,1,-0.046,0.022,0.955,0.0413,NA,NA,NA,0.013100557
LINC01114,Brain Amygdala,ALZ,Wald ratio,1,0.046,0.023,1.047,0.0415,NA,NA,NA,0.039263133
PPP1R21,Brain Amygdala,ALZ,Wald ratio,1,-0.068,0.034,0.934,0.042,NA,NA,NA,0.000701224
ATP2C1,Brain Amygdala,ALZ,Wald ratio,1,0.055,0.027,1.056,0.0422,NA,NA,NA,0.008784759
LINC02716,Brain Amygdala,ALZ,Wald ratio,1,-0.038,0.019,0.963,0.0437,NA,NA,NA,0.0431155
GOLGA8N,Brain Amygdala,ALZ,Wald ratio,1,-0.05,0.025,0.951,0.0442,NA,NA,NA,0.050709221
C5orf64,Brain Amygdala,ALZ,Wald ratio,1,-0.054,0.027,0.948,0.0445,NA,NA,NA,0.03999709
SOHLH2,Brain Amygdala,ALZ,Inverse variance weighted,2,0.019,0.01,1.02,0.045,NA,0.63735348,NA,0.005227453
AGA,Brain Amygdala,ALZ,Inverse variance weighted,2,-0.033,0.016,0.968,0.0451,NA,0.903927549,NA,0.000576501
RPS23,Brain Amygdala,ALZ,Wald ratio,1,0.033,0.017,1.034,0.0455,NA,NA,NA,0.037767907
ATG10,Brain Amygdala,ALZ,Wald ratio,1,-0.036,0.018,0.965,0.0455,NA,NA,NA,0.014803667
ATP6AP1L,Brain Amygdala,ALZ,Wald ratio,1,-0.023,0.011,0.977,0.0455,NA,NA,NA,0.037767907
PGK1P2,Brain Amygdala,ALZ,Wald ratio,1,-0.038,0.019,0.963,0.0455,NA,NA,NA,0.041257826
PLD2,Brain Amygdala,ALZ,Wald ratio,1,0.074,0.037,1.077,0.0458,NA,NA,NA,0.000766214
EXO5-DT,Brain Amygdala,ALZ,Wald ratio,1,0.037,0.019,1.038,0.0465,NA,NA,NA,0.00299749
ZFP69,Brain Amygdala,ALZ,Wald ratio,1,0.036,0.018,1.037,0.0465,NA,NA,NA,0.002351597
ZNF100,Brain Amygdala,ALZ,Wald ratio,1,0.034,0.017,1.035,0.0466,NA,NA,NA,0.035079433
LINC02268,Brain Amygdala,ALZ,Wald ratio,1,-0.024,0.012,0.976,0.0469,NA,NA,NA,0.053331226
UBAC1,Brain Amygdala,ALZ,Wald ratio,1,0.064,0.032,1.066,0.0469,NA,NA,NA,0.092681252
GAL,Brain Amygdala,ALZ,Wald ratio,1,-0.039,0.019,0.962,0.0475,NA,NA,NA,0.000185051
SPTBN4,Brain Amygdala,ALZ,Wald ratio,1,0.068,0.034,1.071,0.0476,NA,NA,NA,0.034691446
ZNF300P1,Brain Amygdala,ALZ,Inverse variance weighted,2,0.024,0.012,1.024,0.0488,NA,0.239934506,NA,0.003787302
CDK10,Brain Amygdala,ALZ,Wald ratio,1,-0.055,0.028,0.946,0.0489,NA,NA,NA,0.039811757
ANO5,Brain Amygdala,ALZ,Wald ratio,1,-0.053,0.027,0.948,0.049,NA,NA,NA,0.024676542
MAN2C1,Brain Amygdala,ALZ,Wald ratio,1,0.042,0.021,1.043,0.0493,NA,NA,NA,0.038817481
PLAC8,Brain Amygdala,ALZ,Wald ratio,1,0.036,0.018,1.037,0.0498,NA,NA,NA,0.034441081
ZNF603P,Brain Amygdala,ALZ,Wald ratio,1,-0.019,0.01,0.981,0.0509,NA,NA,NA,0.03355034
ZSCAN26,Brain Amygdala,ALZ,Wald ratio,1,0.062,0.032,1.064,0.0509,NA,NA,NA,0.001394792
ZSCAN31,Brain Amygdala,ALZ,Wald ratio,1,-0.034,0.018,0.966,0.0509,NA,NA,NA,0.013265375
DNAJC3,Brain Amygdala,ALZ,Wald ratio,1,-0.063,0.032,0.939,0.0512,NA,NA,NA,0.006124841
SETD9,Brain Amygdala,ALZ,Wald ratio,1,0.025,0.013,1.025,0.0514,NA,NA,NA,0.042637334
BATF3,Brain Amygdala,ALZ,Wald ratio,1,-0.052,0.027,0.949,0.0517,NA,NA,NA,0.004757127
WFIKKN1,Brain Amygdala,ALZ,Wald ratio,1,0.025,0.013,1.025,0.0522,NA,NA,NA,0.037373823
LARS1,Brain Amygdala,ALZ,Wald ratio,1,-0.043,0.022,0.958,0.053,NA,NA,NA,0.026356834
GREB1,Brain Amygdala,ALZ,Wald ratio,1,0.056,0.029,1.057,0.0536,NA,NA,NA,0.033993997
BLTP1,Brain Amygdala,ALZ,Wald ratio,1,-0.054,0.028,0.947,0.0543,NA,NA,NA,0.01629295
SNORD89,Brain Amygdala,ALZ,Wald ratio,1,0.021,0.011,1.021,0.0546,NA,NA,NA,0.031453264
RNF149,Brain Amygdala,ALZ,Wald ratio,1,0.049,0.026,1.05,0.0546,NA,NA,NA,0.006380936
MIR4300HG,Brain Amygdala,ALZ,Wald ratio,1,-0.029,0.015,0.971,0.0546,NA,NA,NA,0.037898724
ECHDC3,Brain Amygdala,ALZ,Wald ratio,1,0.032,0.017,1.032,0.0552,NA,NA,NA,0.032835131
FTCDNL1,Brain Amygdala,ALZ,Wald ratio,1,-0.024,0.013,0.976,0.0553,NA,NA,NA,0.032566983
SPSB2,Brain Amygdala,ALZ,Wald ratio,1,-0.025,0.013,0.975,0.056,NA,NA,NA,0.033347822
RPL13P5,Brain Amygdala,ALZ,Wald ratio,1,-0.04,0.021,0.96,0.056,NA,NA,NA,0.004110508
DSTNP2,Brain Amygdala,ALZ,Wald ratio,1,-0.039,0.02,0.962,0.056,NA,NA,NA,0.028114701
NAPRT,Brain Amygdala,ALZ,Wald ratio,1,0.02,0.011,1.02,0.0563,NA,NA,NA,0.035782583
DMAP1,Brain Amygdala,ALZ,Wald ratio,1,-0.049,0.026,0.952,0.0563,NA,NA,NA,0.000238076
LINC02608,Brain Amygdala,ALZ,Wald ratio,1,0.024,0.013,1.024,0.0573,NA,NA,NA,0.035245303
PLCG2,Brain Amygdala,ALZ,Wald ratio,1,0.068,0.036,1.07,0.0576,NA,NA,NA,0.027557853
AMOTL1,Brain Amygdala,ALZ,Wald ratio,1,-0.043,0.023,0.958,0.058,NA,NA,NA,0.017326811
CLYBL,Brain Amygdala,ALZ,Wald ratio,1,0.054,0.028,1.055,0.0585,NA,NA,NA,7.73E-05
FAM210B,Brain Amygdala,ALZ,Wald ratio,1,-0.051,0.027,0.95,0.059,NA,NA,NA,0.005060755
ANAPC4,Brain Amygdala,ALZ,Wald ratio,1,-0.037,0.019,0.964,0.0598,NA,NA,NA,0.028950684
CHL1,Brain Amygdala,ALZ,Wald ratio,1,-0.054,0.029,0.947,0.0615,NA,NA,NA,0.004451121
POU5F1P6,Brain Amygdala,ALZ,Wald ratio,1,-0.032,0.017,0.969,0.0625,NA,NA,NA,0.003553488
COX11,Brain Amygdala,ALZ,Wald ratio,1,0.045,0.024,1.046,0.0625,NA,NA,NA,0.029755928
ACAT1,Brain Amygdala,ALZ,Wald ratio,1,0.05,0.027,1.051,0.064,NA,NA,NA,0.028721987
ERAP2,Brain Amygdala,ALZ,Wald ratio,1,0.02,0.011,1.02,0.0641,NA,NA,NA,0.027119667
ATP5MC2,Brain Amygdala,ALZ,Wald ratio,1,-0.053,0.029,0.948,0.0644,NA,NA,NA,0.025903166
ARNT,Brain Amygdala,ALZ,Wald ratio,1,-0.067,0.036,0.935,0.0653,NA,NA,NA,0.000835295
STMN4,Brain Amygdala,ALZ,Wald ratio,1,-0.03,0.016,0.97,0.0658,NA,NA,NA,0.026314013
MXRA7,Brain Amygdala,ALZ,Wald ratio,1,-0.022,0.012,0.978,0.0666,NA,NA,NA,0.032764099
DARS2,Brain Amygdala,ALZ,Wald ratio,1,-0.043,0.024,0.958,0.0676,NA,NA,NA,0.007958428
PARP14,Brain Amygdala,ALZ,Wald ratio,1,-0.063,0.034,0.939,0.0682,NA,NA,NA,0.000330378
LRRC61,Brain Amygdala,ALZ,Wald ratio,1,0.029,0.016,1.03,0.0685,NA,NA,NA,0.028389397
ZBED10P,Brain Amygdala,ALZ,Wald ratio,1,-0.03,0.016,0.971,0.0685,NA,NA,NA,0.028303742
CRIPT,Brain Amygdala,ALZ,Wald ratio,1,-0.04,0.022,0.96,0.069,NA,NA,NA,0.025066155
LINC00606,Brain Amygdala,ALZ,Wald ratio,1,0.04,0.022,1.041,0.0698,NA,NA,NA,0.000184923
ZNF17,Brain Amygdala,ALZ,Wald ratio,1,0.035,0.02,1.036,0.0712,NA,NA,NA,0.001100988
ZNF749,Brain Amygdala,ALZ,Wald ratio,1,0.017,0.009,1.017,0.0712,NA,NA,NA,0.025161223
